dirname	naigai	page_type	right_box_type	homen	country	first_level	second_level	senmon_name_ja	senmon_name_en	URL	Dest	Country	City	page_code	page_color	page_caption	page_caption_sp	map_not_display	map_default_display	csv_photo	csv_recommend	csv_free_area	csv_special	csv_keyword	csv_tourist_information	csv_yobi2	csv_yobi3	key_jiyuzin_tour_data_kyoten	key_jiyuzin_tour_data_csv_path	key_jiyuzin_tour_data_article_title	key_bus_tour_data_kyoten	key_bus_tour_data_csv_path	key_bus_tour_data_article_title	bus_tour_url	tag_country_common_info	tag_related_links	genchi_blog_disp_num_pc	genchi_blog_disp_num_sp	dp_link	dp_link_sp	search_mokuteki_country	search_mokuteki_country_unlimited_flag	search_mokuteki_country_initial_selection	blogGenchi_url	heritage_url	blog_new_rss_url	best7_display_flag	genchi_blog_display_flag	country_common_info_display_flag	sightseeing_info_display_flag	guide_more_url	guide_path	first_level_name
/france/chamonix	i	DS	city	europe/	france/	france/	chamonix/	シャモニー	Chamonix	http://www.hankyu-travel.com/tour/search_i.php?p_naigai=W&p_dest=BEU&p_country=FR&p_city=XCF,414	BEU	FR	XCF,414	BEU-FR-XCF_414				0																																			フランス
/france/versailles	i	DS	city	europe/	france/	france/	versailles/	ヴェルサイユ	Versailles	http://www.hankyu-travel.com/tour/search_i.php?p_naigai=W&p_dest=BEU&p_country=FR&p_city=VRS	BEU	FR	VRS	BEU-FR-VRS				0																																			フランス
/france/carcassonne	i	DS	city	europe/	france/	france/	carcassonne/	カルカッソンヌ	Carcassonne	http://www.hankyu-travel.com/tour/search_i.php?p_naigai=W&p_dest=BEU&p_country=FR&p_city=413	BEU	FR	413	BEU-FR-413				0																																			フランス
/france/chartres	i	DS	city	europe/	france/	france/	chartres/	シャルトル	Chartres	http://www.hankyu-travel.com/tour/search_i.php?p_naigai=W&p_dest=BEU&p_country=FR&p_city=QTJ	BEU	FR	QTJ	BEU-FR-QTJ				0																																			フランス
/france/rouen	i	DS	city	europe/	france/	france/	rouen/	ルーアン	Rouen	http://www.hankyu-travel.com/tour/search_i.php?p_naigai=W&p_dest=BEU&p_country=FR&p_city=URO	BEU	FR	URO	BEU-FR-URO				0																																			フランス
/france/strasbourg	i	DS	city	europe/	france/	france/	strasbourg/	ストラスブール	Strasbourg	http://www.hankyu-travel.com/tour/search_i.php?p_naigai=W&p_dest=BEU&p_country=FR&p_city=SXB	BEU	FR	SXB	BEU-FR-SXB				0																																			フランス
/france/avignon	i	DS	city	europe/	france/	france/	avignon/	アヴィニヨン	Avignon	http://www.hankyu-travel.com/tour/search_i.php?p_naigai=W&p_dest=BEU&p_country=FR&p_city=AVN	BEU	FR	AVN	BEU-FR-AVN				0																																			フランス
/france/lourdes	i	DS	city	europe/	france/	france/	lourdes/	ルルド	Lourdes	http://www.hankyu-travel.com/tour/search_i.php?p_naigai=W&p_dest=BEU&p_country=FR&p_city=LDE	BEU	FR	LDE	BEU-FR-LDE				0																																			フランス
/france/colmar	i	DS	city	europe/	france/	france/	colmar/	コルマール	Colmar	http://www.hankyu-travel.com/tour/search_i.php?p_naigai=W&p_dest=BEU&p_country=FR&p_city=CMR	BEU	FR	CMR	BEU-FR-CMR				0																																			フランス
/france/marseille	i	DS	city	europe/	france/	france/	marseille/	マルセイユ	Marseille	http://www.hankyu-travel.com/tour/search_i.php?p_naigai=W&p_dest=BEU&p_country=FR&p_city=MRS	BEU	FR	MRS	BEU-FR-MRS				0																																			フランス
/uk	i	A	country	europe/	uk/	uk/		イギリス	England	uk/	BEU	GB		BEU-GB	set06	イギリス旅行・イギリスツアーなら阪急交通社。大英帝国の都ロンドン。衛兵交代のバッキンガム宮殿、蜂蜜色のコッツウォルズ、ピーターラビットの故郷・湖水地方など、イギリスは見所いっぱいです。	イギリス旅行・ツアーなら阪急交通社。大英帝国の都ロンドン。衛兵交代のバッキンガム宮殿など、イギリスは見所いっぱいです。	0		/var/www/html/cms/articles/contents_i/csv/csv_europe_ttl2017.csv	/var/www/html/cms/articles/###KYOTEN###/csv/csv_uk_tour2017.csv	/var/www/html/cms/articles/###KYOTEN###/csv/csv_uk_free_area2017.csv	/var/www/html/cms/articles/###KYOTEN###/csv/csv_uk_sp2017.csv	/var/www/html/cms/articles/###KYOTEN###/csv/csv_uk_key2014.csv	/var/www/html/hankyu-travel.com/attending/senmon_kaigai/setting/master_senmon_kaigai_guide_2017.csv										<ul class='basic-information clear color-blue font-14'><li><a href='http://www.hankyu-travel.com/guide/uk/country.php'><p class='list-inline'><i class='icon icon-binfo1 icon-binfo mid'></i><span class='mid'>概要・気候・祝祭日</span></p></a></li><li><a href='http://www.hankyu-travel.com/guide/uk/money.php'><p class='list-inline'><i class='icon icon-binfo2 icon-binfo mid'></i><span class='mid'>通貨・両替</span></p></a></li><li><a href='http://www.hankyu-travel.com/guide/uk/money.php#guide_money02'><p class='list-inline'><i class='icon icon-binfo3 icon-binfo mid'></i><span class='mid'>電圧・プラグ</span></p></a></li><li><a href='http://www.hankyu-travel.com/guide/uk/immigration.php'><p class='list-inline'><i class='icon icon-binfo4 icon-binfo mid'></i><span class='mid'>入国・出国</span></p></a></li><li><a href='http://www.hankyu-travel.com/guide/uk/phone.php'><p class='list-inline'><i class='icon icon-binfo5 icon-binfo mid'></i><span class='mid'>水事情</span></p></a></li><li><a href='http://www.hankyu-travel.com/guide/uk/phone.php#guide_phone03'><p class='list-inline'><i class='icon icon-binfo6 icon-binfo mid'></i><span class='mid'>電話・郵便</span></p></a></li><li><a href='http://www.hankyu-travel.com/guide/uk/trouble.php'><p class='list-inline'><i class='icon icon-binfo7 icon-binfo mid'></i><span class='mid'>トラブル・治安</span></p></a></li><li><a href='http://www.hankyu-travel.com/guide/uk/trouble.php#guide_trouble02'><p class='list-inline'><i class='icon icon-binfo8 icon-binfo mid'></i><span class='mid'>マナー</span></p></a></li></ul>	<h2 class='list-inline main-title mb20 mainBgClr'><span class='mid main-title-txt'>イギリスの関連リンク<small>※外部サイトへ移動します</small></span></h2><ul class='ft-list-menu mb30'><li><a href='http://www.visitbritain.com/ja/JP/' target='_blank'>英国政府観光庁</a></li><li><a href='https://www.gov.uk/government/world/japan.ja' target='_blank'>英国大使館</a></li></ul>	5	5	http://www.hankyu-travel.com/dp/?area=EUR&country=GB	http://www.hankyu-travel.com/dpsp/?area=EUR&country=GB				/kaigai/europe/uk/index.xml	http://www.hankyu-travel.com/heritage/uk/	/rss/uk/index.xml	1	1	1	0		/guide/uk/	イギリス
/uk/london	i	A	city	europe/	uk/	uk/	london/	ロンドン	London	uk/london/	BEU	GB	LON	BEU-GB-LON	set01	ロンドン旅行・ロンドンツアーなら阪急交通社。ロンドンのシンボル・エリザベスタワー（ビッグベン）、大英博物館や新名所のロンドンアイ、世界遺産のウエストミンスター寺院など、ロンドンは見所いっぱいです。	ロンドン旅行・ツアーなら阪急交通社。シンボル・エリザベスタワー（ビッグベン）、大英博物館などロンドンは見所いっぱいです。	0		/var/www/html/cms/articles/contents_i/csv/csv_europe_ttl2017.csv	/var/www/html/cms/articles/###KYOTEN###/csv/csv_uk_tour2017.csv	/var/www/html/cms/articles/###KYOTEN###/csv/csv_uk_free_area2017.csv	/var/www/html/cms/articles/###KYOTEN###/csv/csv_uk_sp2017.csv	/var/www/html/cms/articles/###KYOTEN###/csv/csv_uk_key2014.csv	/var/www/html/hankyu-travel.com/attending/senmon_kaigai/setting/master_senmon_kaigai_guide_2017.csv										<ul class='basic-information clear color-blue font-14'><li><a href='http://www.hankyu-travel.com/guide/uk/country.php'><p class='list-inline'><i class='icon icon-binfo1 icon-binfo mid'></i><span class='mid'>概要・気候・祝祭日</span></p></a></li><li><a href='http://www.hankyu-travel.com/guide/uk/money.php'><p class='list-inline'><i class='icon icon-binfo2 icon-binfo mid'></i><span class='mid'>通貨・両替</span></p></a></li><li><a href='http://www.hankyu-travel.com/guide/uk/money.php#guide_money02'><p class='list-inline'><i class='icon icon-binfo3 icon-binfo mid'></i><span class='mid'>電圧・プラグ</span></p></a></li><li><a href='http://www.hankyu-travel.com/guide/uk/immigration.php'><p class='list-inline'><i class='icon icon-binfo4 icon-binfo mid'></i><span class='mid'>入国・出国</span></p></a></li><li><a href='http://www.hankyu-travel.com/guide/uk/phone.php'><p class='list-inline'><i class='icon icon-binfo5 icon-binfo mid'></i><span class='mid'>水事情</span></p></a></li><li><a href='http://www.hankyu-travel.com/guide/uk/phone.php#guide_phone03'><p class='list-inline'><i class='icon icon-binfo6 icon-binfo mid'></i><span class='mid'>電話・郵便</span></p></a></li><li><a href='http://www.hankyu-travel.com/guide/uk/trouble.php'><p class='list-inline'><i class='icon icon-binfo7 icon-binfo mid'></i><span class='mid'>トラブル・治安</span></p></a></li><li><a href='http://www.hankyu-travel.com/guide/uk/trouble.php#guide_trouble02'><p class='list-inline'><i class='icon icon-binfo8 icon-binfo mid'></i><span class='mid'>マナー</span></p></a></li></ul>	<h2 class='list-inline main-title mb20 mainBgClr'><span class='mid main-title-txt'>イギリスの関連リンク<small>※外部サイトへ移動します</small></span></h2><ul class='ft-list-menu mb30'><li><a href='http://www.visitbritain.com/ja/JP/' target='_blank'>英国政府観光庁</a></li><li><a href='https://www.gov.uk/government/world/japan.ja' target='_blank'>英国大使館</a></li></ul>	3	5	http://www.hankyu-travel.com/dp/?area=EUR&country=GB	http://www.hankyu-travel.com/dpsp/?area=EUR&country=GB				/kaigai/europe/uk/index.xml	http://www.hankyu-travel.com/heritage/uk/		0	1	1	1	http://www.hankyu-travel.com/guide/uk/london.php		イギリス
/uk/lakedistrict	i	A	city	europe/	uk/	uk/	lakedistrict/	湖水地方	Lake District	uk/lakedistrict/	BEU	GB	600	BEU-GB-600	set02	湖水地方旅行・湖水地方ツアーなら阪急交通社。イングランドで最も美しい風景・湖水地方。ピーターラビットゆかりの地や水辺の風景がのどかなウィンダミア湖など、湖水地方は見所いっぱいです。	湖水地方旅行・ツアーなら阪急交通社。ピーターラビットゆかりの地やのどかなウィンダミア湖など、湖水地方は見所いっぱいです。	0		/var/www/html/cms/articles/contents_i/csv/csv_europe_ttl2017.csv	/var/www/html/cms/articles/###KYOTEN###/csv/csv_uk_tour2017.csv	/var/www/html/cms/articles/###KYOTEN###/csv/csv_uk_free_area2017.csv	/var/www/html/cms/articles/###KYOTEN###/csv/csv_uk_sp2017.csv	/var/www/html/cms/articles/###KYOTEN###/csv/csv_uk_key2014.csv	/var/www/html/hankyu-travel.com/attending/senmon_kaigai/setting/master_senmon_kaigai_guide_2017.csv										<ul class='basic-information clear color-blue font-14'><li><a href='http://www.hankyu-travel.com/guide/uk/country.php'><p class='list-inline'><i class='icon icon-binfo1 icon-binfo mid'></i><span class='mid'>概要・気候・祝祭日</span></p></a></li><li><a href='http://www.hankyu-travel.com/guide/uk/money.php'><p class='list-inline'><i class='icon icon-binfo2 icon-binfo mid'></i><span class='mid'>通貨・両替</span></p></a></li><li><a href='http://www.hankyu-travel.com/guide/uk/money.php#guide_money02'><p class='list-inline'><i class='icon icon-binfo3 icon-binfo mid'></i><span class='mid'>電圧・プラグ</span></p></a></li><li><a href='http://www.hankyu-travel.com/guide/uk/immigration.php'><p class='list-inline'><i class='icon icon-binfo4 icon-binfo mid'></i><span class='mid'>入国・出国</span></p></a></li><li><a href='http://www.hankyu-travel.com/guide/uk/phone.php'><p class='list-inline'><i class='icon icon-binfo5 icon-binfo mid'></i><span class='mid'>水事情</span></p></a></li><li><a href='http://www.hankyu-travel.com/guide/uk/phone.php#guide_phone03'><p class='list-inline'><i class='icon icon-binfo6 icon-binfo mid'></i><span class='mid'>電話・郵便</span></p></a></li><li><a href='http://www.hankyu-travel.com/guide/uk/trouble.php'><p class='list-inline'><i class='icon icon-binfo7 icon-binfo mid'></i><span class='mid'>トラブル・治安</span></p></a></li><li><a href='http://www.hankyu-travel.com/guide/uk/trouble.php#guide_trouble02'><p class='list-inline'><i class='icon icon-binfo8 icon-binfo mid'></i><span class='mid'>マナー</span></p></a></li></ul>	<h2 class='list-inline main-title mb20 mainBgClr'><span class='mid main-title-txt'>イギリスの関連リンク<small>※外部サイトへ移動します</small></span></h2><ul class='ft-list-menu mb30'><li><a href='http://www.visitbritain.com/ja/JP/' target='_blank'>英国政府観光庁</a></li><li><a href='https://www.gov.uk/government/world/japan.ja' target='_blank'>英国大使館</a></li></ul>	3	5	http://www.hankyu-travel.com/dp/?area=EUR&country=GB&airport=NCL	http://www.hankyu-travel.com/dpsp/?area=EUR&country=GB&airport=NCL				/kaigai/europe/uk/index.xml			0	1	1	1	http://www.hankyu-travel.com/guide/uk/lakedistrict.php		イギリス
/uk/cotswolds	i	A	city	europe/	uk/	uk/	cotswolds/	コッツウォルズ	Cotswolds	uk/cotswolds/	BEU	GB	COT	BEU-GB-COT	set03	コッツウォルズ旅行・コッツウォルズツアーなら阪急交通社。はちみつ色の小さな町々が点在。シェイクスピアゆかりのストラットフォード・アポン・エイボンなど、コッツウォルズは見所いっぱいです。	コッツウォルズ旅行・ツアーなら阪急交通社。ストラットフォード・アポン・エイボンをはじめコッツウォルズは見所いっぱいです。	0		/var/www/html/cms/articles/contents_i/csv/csv_europe_ttl2017.csv	/var/www/html/cms/articles/###KYOTEN###/csv/csv_uk_tour2017.csv	/var/www/html/cms/articles/###KYOTEN###/csv/csv_uk_free_area2017.csv	/var/www/html/cms/articles/###KYOTEN###/csv/csv_uk_sp2017.csv	/var/www/html/cms/articles/###KYOTEN###/csv/csv_uk_key2014.csv	/var/www/html/hankyu-travel.com/attending/senmon_kaigai/setting/master_senmon_kaigai_guide_2017.csv										<ul class='basic-information clear color-blue font-14'><li><a href='http://www.hankyu-travel.com/guide/uk/country.php'><p class='list-inline'><i class='icon icon-binfo1 icon-binfo mid'></i><span class='mid'>概要・気候・祝祭日</span></p></a></li><li><a href='http://www.hankyu-travel.com/guide/uk/money.php'><p class='list-inline'><i class='icon icon-binfo2 icon-binfo mid'></i><span class='mid'>通貨・両替</span></p></a></li><li><a href='http://www.hankyu-travel.com/guide/uk/money.php#guide_money02'><p class='list-inline'><i class='icon icon-binfo3 icon-binfo mid'></i><span class='mid'>電圧・プラグ</span></p></a></li><li><a href='http://www.hankyu-travel.com/guide/uk/immigration.php'><p class='list-inline'><i class='icon icon-binfo4 icon-binfo mid'></i><span class='mid'>入国・出国</span></p></a></li><li><a href='http://www.hankyu-travel.com/guide/uk/phone.php'><p class='list-inline'><i class='icon icon-binfo5 icon-binfo mid'></i><span class='mid'>水事情</span></p></a></li><li><a href='http://www.hankyu-travel.com/guide/uk/phone.php#guide_phone03'><p class='list-inline'><i class='icon icon-binfo6 icon-binfo mid'></i><span class='mid'>電話・郵便</span></p></a></li><li><a href='http://www.hankyu-travel.com/guide/uk/trouble.php'><p class='list-inline'><i class='icon icon-binfo7 icon-binfo mid'></i><span class='mid'>トラブル・治安</span></p></a></li><li><a href='http://www.hankyu-travel.com/guide/uk/trouble.php#guide_trouble02'><p class='list-inline'><i class='icon icon-binfo8 icon-binfo mid'></i><span class='mid'>マナー</span></p></a></li></ul>	<h2 class='list-inline main-title mb20 mainBgClr'><span class='mid main-title-txt'>イギリスの関連リンク<small>※外部サイトへ移動します</small></span></h2><ul class='ft-list-menu mb30'><li><a href='http://www.visitbritain.com/ja/JP/' target='_blank'>英国政府観光庁</a></li><li><a href='https://www.gov.uk/government/world/japan.ja' target='_blank'>英国大使館</a></li></ul>	3	5	http://www.hankyu-travel.com/dp/?area=EUR&country=GB	http://www.hankyu-travel.com/dpsp/?area=EUR&country=GB				/kaigai/europe/uk/index.xml			0	1	1	1	http://www.hankyu-travel.com/guide/uk/cotswolds.php		イギリス
/uk/edinburgh	i	A	city	europe/	uk/	uk/	edinburgh/	エジンバラ	Edinburgh	uk/edinburgh/	BEU	GB	EDI	BEU-GB-EDI	set04	エジンバラ旅行・エジンバラツアーなら阪急交通社。スコットランドの中心エジンバラ。エジンバラのシンボル・エジンバラ城、スコッチやタータンチェックのお店など、エジンバラは見所いっぱいです。	エジンバラ旅行・ツアーなら阪急交通社。エジンバラ城、スコッチやタータンチェックのお店などエジンバラは見所いっぱいです。	0		/var/www/html/cms/articles/contents_i/csv/csv_europe_ttl2017.csv	/var/www/html/cms/articles/###KYOTEN###/csv/csv_uk_tour2017.csv	/var/www/html/cms/articles/###KYOTEN###/csv/csv_uk_free_area2017.csv	/var/www/html/cms/articles/###KYOTEN###/csv/csv_uk_sp2017.csv	/var/www/html/cms/articles/###KYOTEN###/csv/csv_uk_key2014.csv	/var/www/html/hankyu-travel.com/attending/senmon_kaigai/setting/master_senmon_kaigai_guide_2017.csv										<ul class='basic-information clear color-blue font-14'><li><a href='http://www.hankyu-travel.com/guide/uk/country.php'><p class='list-inline'><i class='icon icon-binfo1 icon-binfo mid'></i><span class='mid'>概要・気候・祝祭日</span></p></a></li><li><a href='http://www.hankyu-travel.com/guide/uk/money.php'><p class='list-inline'><i class='icon icon-binfo2 icon-binfo mid'></i><span class='mid'>通貨・両替</span></p></a></li><li><a href='http://www.hankyu-travel.com/guide/uk/money.php#guide_money02'><p class='list-inline'><i class='icon icon-binfo3 icon-binfo mid'></i><span class='mid'>電圧・プラグ</span></p></a></li><li><a href='http://www.hankyu-travel.com/guide/uk/immigration.php'><p class='list-inline'><i class='icon icon-binfo4 icon-binfo mid'></i><span class='mid'>入国・出国</span></p></a></li><li><a href='http://www.hankyu-travel.com/guide/uk/phone.php'><p class='list-inline'><i class='icon icon-binfo5 icon-binfo mid'></i><span class='mid'>水事情</span></p></a></li><li><a href='http://www.hankyu-travel.com/guide/uk/phone.php#guide_phone03'><p class='list-inline'><i class='icon icon-binfo6 icon-binfo mid'></i><span class='mid'>電話・郵便</span></p></a></li><li><a href='http://www.hankyu-travel.com/guide/uk/trouble.php'><p class='list-inline'><i class='icon icon-binfo7 icon-binfo mid'></i><span class='mid'>トラブル・治安</span></p></a></li><li><a href='http://www.hankyu-travel.com/guide/uk/trouble.php#guide_trouble02'><p class='list-inline'><i class='icon icon-binfo8 icon-binfo mid'></i><span class='mid'>マナー</span></p></a></li></ul>	<h2 class='list-inline main-title mb20 mainBgClr'><span class='mid main-title-txt'>イギリスの関連リンク<small>※外部サイトへ移動します</small></span></h2><ul class='ft-list-menu mb30'><li><a href='http://www.visitbritain.com/ja/JP/' target='_blank'>英国政府観光庁</a></li><li><a href='https://www.gov.uk/government/world/japan.ja' target='_blank'>英国大使館</a></li></ul>	3	5	http://www.hankyu-travel.com/dp/?area=EUR&country=GB&airport=EDI	http://www.hankyu-travel.com/dpsp/?area=EUR&country=GB&airport=EDI				/kaigai/europe/uk/index.xml	http://www.hankyu-travel.com/heritage/uk/edinburgh.php		0	1	1	1	http://www.hankyu-travel.com/guide/uk/edinburgh.php		イギリス
/uk/stratford-upon-avon	i	DS	city	europe/	uk/	uk/	stratford-upon-avon/	ストラトフォード アポン エイボン	Stratford-upon-Avon	http://www.hankyu-travel.com/tour/search_i.php?p_naigai=W&p_dest=BEU&p_country=GB&p_city=STF	BEU	GB	STF	BEU-GB-STF				0																																			イギリス
/uk/liverpool	i	DS	city	europe/	uk/	uk/	liverpool/	リバプール	Liverpool	http://www.hankyu-travel.com/tour/search_i.php?p_naigai=W&p_dest=BEU&p_country=GB&p_city=LPL	BEU	GB	LPL	BEU-GB-LPL				0																																			イギリス
/uk/chester	i	DS	city	europe/	uk/	uk/	chester/	チェスター	Chester	http://www.hankyu-travel.com/tour/search_i.php?p_naigai=W&p_dest=BEU&p_country=GB&p_city=CEG	BEU	GB	CEG	BEU-GB-CEG				0																																			イギリス
/uk/bath	i	DS	city	europe/	uk/	uk/	bath/	バース	Bath	http://www.hankyu-travel.com/tour/search_i.php?p_naigai=W&p_dest=BEU&p_country=GB&p_city=BAS	BEU	GB	BAS	BEU-GB-BAS				0																																			イギリス
/uk/stonehenge	i	DS	city	europe/	uk/	uk/	stonehenge/	ストーンヘンジ	Stonehenge	http://www.hankyu-travel.com/tour/search_i.php?p_naigai=W&p_dest=BEU&p_country=GB&p_city=SNG	BEU	GB	SNG	BEU-GB-SNG				0																																			イギリス
/uk/oxford	i	DS	city	europe/	uk/	uk/	oxford/	オックスフォード	Oxford	http://www.hankyu-travel.com/tour/search_i.php?p_naigai=W&p_dest=BEU&p_country=GB&p_city=OXF	BEU	GB	OXF	BEU-GB-OXF				0																																			イギリス
/uk/windermere	i	DS	city	europe/	uk/	uk/	windermere/	ウィンダミア	Windermere	http://www.hankyu-travel.com/tour/search_i.php?p_naigai=W&p_dest=BEU&p_country=GB&p_city=WID	BEU	GB	WID	BEU-GB-WID				0																																			イギリス
/uk/manchester	i	DS	city	europe/	uk/	uk/	manchester/	マンチェスター	Manchester	http://www.hankyu-travel.com/tour/search_i.php?p_naigai=W&p_dest=BEU&p_country=GB&p_city=MAN	BEU	GB	MAN	BEU-GB-MAN				0																																			イギリス
/uk/windsor	i	DS	city	europe/	uk/	uk/	windsor/	ウィンザー	Windsor	http://www.hankyu-travel.com/tour/search_i.php?p_naigai=W&p_dest=BEU&p_country=GB&p_city=WIR	BEU	GB	WIR	BEU-GB-WIR				0																																			イギリス
/uk/birmingham	i	DS	city	europe/	uk/	uk/	birmingham/	バーミンガム	Birmingham	http://www.hankyu-travel.com/tour/search_i.php?p_naigai=W&p_dest=BEU&p_country=GB&p_city=BHX	BEU	GB	BHX	BEU-GB-BHX				0																																			イギリス
/uk/chippingcampden	i	DS	city	europe/	uk/	uk/	chippingcampden/	チッピング カムデン	Chipping Campden	http://www.hankyu-travel.com/tour/search_i.php?p_naigai=W&p_dest=BEU&p_country=GB&p_city=C15	BEU	GB	C15	BEU-GB-C15				0																																			イギリス
/italy	i	A	country	europe/	italy/	italy/		イタリア	Italy	italy/	BEU	IT,SM,VT		BEU-IT_SM_VT	set07	イタリア旅行・イタリアツアーなら阪急交通社。とんがり屋根のアルベロベッロや地中海最大の島・シチリア島、断崖絶壁のアマルフィ海岸、世界遺産のポンペイなど、イタリアは見どころいっぱいです。	イタリア旅行・ツアーなら阪急交通社。首都・ローマや水の都・ベネチア、花の都・フィレンツェなどイタリアは見所いっぱいです。	0		/var/www/html/cms/articles/contents_i/csv/csv_europe_ttl2017.csv	/var/www/html/cms/articles/###KYOTEN###/csv/csv_italy_tour2017.csv	/var/www/html/cms/articles/###KYOTEN###/csv/csv_italy_free_area2017.csv	/var/www/html/cms/articles/###KYOTEN###/csv/csv_italy_sp2017.csv	/var/www/html/cms/articles/###KYOTEN###/csv/csv_italy_key2014.csv	/var/www/html/hankyu-travel.com/attending/senmon_kaigai/setting/master_senmon_kaigai_guide_2017.csv										<ul class='basic-information clear color-blue font-14'><li><a href='http://www.hankyu-travel.com/guide/italy/country.php'><p class='list-inline'><i class='icon icon-binfo1 icon-binfo mid'></i><span class='mid'>概要・気候・祝祭日</span></p></a></li><li><a href='http://www.hankyu-travel.com/guide/italy/money.php'><p class='list-inline'><i class='icon icon-binfo2 icon-binfo mid'></i><span class='mid'>通貨・両替</span></p></a></li><li><a href='http://www.hankyu-travel.com/guide/italy/money.php#guide_box02'><p class='list-inline'><i class='icon icon-binfo3 icon-binfo mid'></i><span class='mid'>電圧・プラグ</span></p></a></li><li><a href='http://www.hankyu-travel.com/guide/italy/immigration.php'><p class='list-inline'><i class='icon icon-binfo4 icon-binfo mid'></i><span class='mid'>入国・出国</span></p></a></li><li><a href='http://www.hankyu-travel.com/guide/italy/phone.php'><p class='list-inline'><i class='icon icon-binfo5 icon-binfo mid'></i><span class='mid'>水事情</span></p></a></li><li><a href='http://www.hankyu-travel.com/guide/italy/phone.php#guide_box03'><p class='list-inline'><i class='icon icon-binfo6 icon-binfo mid'></i><span class='mid'>電話・郵便</span></p></a></li><li><a href='http://www.hankyu-travel.com/guide/italy/trouble.php'><p class='list-inline'><i class='icon icon-binfo7 icon-binfo mid'></i><span class='mid'>トラブル・治安</span></p></a></li><li><a href='http://www.hankyu-travel.com/guide/italy/trouble.php#guide_box02'><p class='list-inline'><i class='icon icon-binfo8 icon-binfo mid'></i><span class='mid'>マナー</span></p></a></li></ul>	<h2 class='list-inline main-title mb20 mainBgClr'><span class='mid main-title-txt'>イタリアの関連リンク<small>※外部サイトへ移動します</small></span></h2><ul class='ft-list-menu mb30'><li><a href='http://visitaly.jp/' target='_blank'>イタリア政府観光局</a></li><li><a href='http://viajeshanshin.jp/jp/ittour/' target='_blank'>ビアヘス阪神株式会社</a></li></ul>	5	5	http://www.hankyu-travel.com/dp/?area=EUR&country=IT	http://www.hankyu-travel.com/dpsp/?area=EUR&country=IT	イタリア,サンマリノ			/kaigai/europe/italy/index.xml	http://www.hankyu-travel.com/heritage/italy/	/rss/italy/index.xml	1	1	1	0		/guide/italy/	イタリア
/italy/roma	i	A	city	europe/	italy/	italy/	roma/	ローマ	Rome	italy/roma/	BEU	IT	ROM	BEU-IT-ROM	set05	ローマ旅行・ローマツアーなら阪急交通社。古代ローマの円形劇場コロッセオ、名画『ローマの休日』でおなじみスペイン広場、カトリックの総本山ヴァチカン市国など、ローマは見所がいっぱいです。	ローマ旅行・ツアーなら阪急交通社。コロッセオや『ローマの休日』でおなじみのスペイン広場などローマは見所がいっぱいです。	0		/var/www/html/cms/articles/contents_i/csv/csv_europe_ttl2017.csv	/var/www/html/cms/articles/###KYOTEN###/csv/csv_italy_tour2017.csv	/var/www/html/cms/articles/###KYOTEN###/csv/csv_italy_free_area2017.csv	/var/www/html/cms/articles/###KYOTEN###/csv/csv_italy_sp2017.csv	/var/www/html/cms/articles/###KYOTEN###/csv/csv_italy_key2014.csv	/var/www/html/hankyu-travel.com/attending/senmon_kaigai/setting/master_senmon_kaigai_guide_2017.csv										<ul class='basic-information clear color-blue font-14'><li><a href='http://www.hankyu-travel.com/guide/italy/country.php'><p class='list-inline'><i class='icon icon-binfo1 icon-binfo mid'></i><span class='mid'>概要・気候・祝祭日</span></p></a></li><li><a href='http://www.hankyu-travel.com/guide/italy/money.php'><p class='list-inline'><i class='icon icon-binfo2 icon-binfo mid'></i><span class='mid'>通貨・両替</span></p></a></li><li><a href='http://www.hankyu-travel.com/guide/italy/money.php#guide_box02'><p class='list-inline'><i class='icon icon-binfo3 icon-binfo mid'></i><span class='mid'>電圧・プラグ</span></p></a></li><li><a href='http://www.hankyu-travel.com/guide/italy/immigration.php'><p class='list-inline'><i class='icon icon-binfo4 icon-binfo mid'></i><span class='mid'>入国・出国</span></p></a></li><li><a href='http://www.hankyu-travel.com/guide/italy/phone.php'><p class='list-inline'><i class='icon icon-binfo5 icon-binfo mid'></i><span class='mid'>水事情</span></p></a></li><li><a href='http://www.hankyu-travel.com/guide/italy/phone.php#guide_box03'><p class='list-inline'><i class='icon icon-binfo6 icon-binfo mid'></i><span class='mid'>電話・郵便</span></p></a></li><li><a href='http://www.hankyu-travel.com/guide/italy/trouble.php'><p class='list-inline'><i class='icon icon-binfo7 icon-binfo mid'></i><span class='mid'>トラブル・治安</span></p></a></li><li><a href='http://www.hankyu-travel.com/guide/italy/trouble.php#guide_box02'><p class='list-inline'><i class='icon icon-binfo8 icon-binfo mid'></i><span class='mid'>マナー</span></p></a></li></ul>	<h2 class='list-inline main-title mb20 mainBgClr'><span class='mid main-title-txt'>イタリアの関連リンク<small>※外部サイトへ移動します</small></span></h2><ul class='ft-list-menu mb30'><li><a href='http://visitaly.jp/' target='_blank'>イタリア政府観光局</a></li><li><a href='http://viajeshanshin.jp/jp/ittour/' target='_blank'>ビアヘス阪神株式会社</a></li></ul>	3	5	http://www.hankyu-travel.com/dp/?area=EUR&country=IT	http://www.hankyu-travel.com/dpsp/?area=EUR&country=IT				/kaigai/europe/italy/index.xml	http://www.hankyu-travel.com/heritage/italy/rome.php		0	1	1	1	http://www.hankyu-travel.com/guide/italy/roma.php		イタリア
